index,breed_model,breed_CIDD,disease,genetic_disease,effective_ingredients,food
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Mackerel, Spinach, Sunflower seeds",Mackerel & Spinach with Sunflower seeds
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Mackerel, Spinach, Sweet potato",Mackerel with Spinach & Sweet potato
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Egg (whole), Sweet potato, Spinach, Pumpkin seeds",Nerve Care Egg Mix
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Beef liver, Sweet potato, Spinach, Sunflower seeds",Neuro Shield Beef liver Stew
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Mackerel, Spinach",Salmon & Mackerel Stew with Spinach
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Sardines, Spinach",Salmon & Sardines Stew with Spinach
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Sardines, Sweet potato",Salmon & Sardines Stew with Sweet potato
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Spinach, Cod liver oil",Salmon & Spinach with Cod liver oil
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Spinach, Sunflower seeds",Salmon & Spinach with Sunflower seeds
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Spinach, Wheat germ",Salmon & Spinach with Wheat germ
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Sweet potato, Sunflower seeds",Salmon & Sweet potato with Sunflower seeds
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Sweet potato, Wheat germ",Salmon & Sweet potato with Wheat germ
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Salmon, Spinach, Sweet potato",Salmon with Spinach & Sweet potato
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Sardines, Spinach, Sunflower seeds",Sardines & Spinach with Sunflower seeds
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Sardines, Spinach, Wheat germ",Sardines & Spinach with Wheat germ
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Sardines, Sweet potato, Sunflower seeds",Sardines & Sweet potato with Sunflower seeds
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Sardines, Spinach, Sweet potato",Sardines with Spinach & Sweet potato
2,Airedale,Airedale terrier,Cerebellar abiotrophy(ataxia),1,"Mackerel, Sweet potato, Spinach, Blueberry",Seizure Shield Mackerel Plate
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Beef liver, Broccoli, Sunflower seeds",Beef liver & Broccoli with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Beef liver, Spinach, Sunflower seeds",Beef liver & Spinach with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Egg yolk, Sweet potato, Spinach, Carrot, Blueberry",Bright Eyes Egg yolk Bowl #1
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Sardine, Sweet potato, Kale, Broccoli, Blueberry",Clear Sight Sardine Dinner #3
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Beef, Sweet potato, Spinach, Carrot, Blueberry",Eye Protect Beef Plate
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Herring, Pumpkin, Sunflower seeds",Herring & Pumpkin with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Herring, Spinach, Sunflower seeds",Herring & Spinach with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Mackerel, Kale, Sunflower seeds",Mackerel & Kale with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Mackerel, Pumpkin, Sunflower seeds",Mackerel & Pumpkin with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Oysters, Broccoli, Sunflower seeds",Oysters & Broccoli with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Egg (whole), Pumpkin, Broccoli, Spinach, Sunflower seeds",Retina Guard Egg Mix
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Salmon, Carrot, Pumpkin seeds",Salmon & Carrot with Pumpkin seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Salmon, Carrot, Sunflower seeds",Salmon & Carrot with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Salmon, Sardines, Carrot",Salmon & Sardines Stew with Carrot
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Salmon, Carrot, Kale",Salmon with Carrot & Kale
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Salmon, Carrot, Sweet potato",Salmon with Carrot & Sweet potato
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Sardines, Kale, Sunflower seeds",Sardines & Kale with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Sardines, Sweet potato, Sunflower seeds",Sardines & Sweet potato with Sunflower seeds
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Sardines, Carrot, Sweet potato",Sardines with Carrot & Sweet potato
2,Airedale,Airedale terrier,Corneal dystrophy,1,"Salmon, Pumpkin, Carrot, Kale, Sunflower seeds",Vision Shield Salmon Stew #2
2,Airedale,Airedale terrier,Entropion,1,"Egg yolk, Pumpkin, Carrot, Kale, Blueberry",Bright Eyes Egg yolk Bowl #1
2,Airedale,Airedale terrier,Entropion,1,"Sardine, Pumpkin, Spinach, Carrot, Blueberry",Clear Sight Sardine Dinner #3
2,Airedale,Airedale terrier,Entropion,1,"Beef liver, Pumpkin, Kale, Spinach, Blueberry",Eye Protect Beef liver Plate #5
2,Airedale,Airedale terrier,Entropion,1,"Mackerel, Pumpkin, Pumpkin seeds",Mackerel & Pumpkin with Pumpkin seeds
2,Airedale,Airedale terrier,Entropion,1,"Mackerel, Carrot, Sweet potato",Mackerel with Carrot & Sweet potato
2,Airedale,Airedale terrier,Entropion,1,"Beef, Sweet potato, Carrot, Kale, Pumpkin seeds",Retina Guard Beef Mix #4
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Carrot, Pumpkin seeds",Salmon & Carrot with Pumpkin seeds
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Mackerel, Carrot",Salmon & Mackerel Stew with Carrot
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Sardines, Carrot",Salmon & Sardines Stew with Carrot
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Sardines, Sweet potato",Salmon & Sardines Stew with Sweet potato
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Sweet potato, Pumpkin seeds",Salmon & Sweet potato with Pumpkin seeds
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Carrot, Pumpkin",Salmon with Carrot & Pumpkin
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Carrot, Sweet potato",Salmon with Carrot & Sweet potato
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Sweet potato, Pumpkin",Salmon with Sweet potato & Pumpkin
2,Airedale,Airedale terrier,Entropion,1,"Sardines, Carrot, Pumpkin seeds",Sardines & Carrot with Pumpkin seeds
2,Airedale,Airedale terrier,Entropion,1,"Sardines, Pumpkin, Pumpkin seeds",Sardines & Pumpkin with Pumpkin seeds
2,Airedale,Airedale terrier,Entropion,1,"Sardines, Sweet potato, Pumpkin seeds",Sardines & Sweet potato with Pumpkin seeds
2,Airedale,Airedale terrier,Entropion,1,"Sardines, Carrot, Pumpkin",Sardines with Carrot & Pumpkin
2,Airedale,Airedale terrier,Entropion,1,"Sardines, Carrot, Sweet potato",Sardines with Carrot & Sweet potato
2,Airedale,Airedale terrier,Entropion,1,"Salmon, Sweet potato, Kale, Spinach, Pumpkin seeds",Vision Shield Salmon Stew #2
2,Airedale,Airedale terrier,Hip dysplasia,1,"Beef trachea, Bell pepper, Brown rice",Beef trachea & Bell pepper Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Beef trachea, Bell pepper, Oats",Beef trachea & Bell pepper Oat Porridge
2,Airedale,Airedale terrier,Hip dysplasia,1,"Bone broth, Spinach, Brown rice",Bone broth & Spinach Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Bone broth, Spinach, Oats",Bone broth & Spinach Oat Porridge
2,Airedale,Airedale terrier,Hip dysplasia,1,"Salmon, Oats, Bell pepper, Broccoli, Blueberry",Cartilage Care Salmon Dinner
2,Airedale,Airedale terrier,Hip dysplasia,1,"Chicken feet, Broccoli, Brown rice",Chicken feet & Broccoli Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Chicken feet, Broccoli, Oats",Chicken feet & Broccoli Oat Porridge
2,Airedale,Airedale terrier,Hip dysplasia,1,"Chicken sternum cartilage, Asparagus, Brown rice",Chicken sternum cartilage & Asparagus Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Chicken sternum cartilage, Asparagus, Oats",Chicken sternum cartilage & Asparagus Oat Porridge
2,Airedale,Airedale terrier,Hip dysplasia,1,"Egg (whole), Brown rice, Asparagus, Bell pepper, Bone broth",Flex & Move Egg Stew
2,Airedale,Airedale terrier,Hip dysplasia,1,"Green-lipped mussel, Kale, Brown rice",Green-lipped mussel & Kale Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Green-lipped mussel, Kale, Oats",Green-lipped mussel & Kale Oat Porridge
2,Airedale,Airedale terrier,Hip dysplasia,1,"Chicken feet, Sweet potato, Spinach, Asparagus, Blueberry",Joint Shield Chicken feet Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Chicken cartilage, Brown rice, Cabbage, Kale, Blueberry",Joint Support Chicken cartilage Plate #5
2,Airedale,Airedale terrier,Hip dysplasia,1,"Pork cartilage, Sweet potato, Brown rice",Pork cartilage & Sweet potato Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Pork cartilage, Sweet potato, Oats",Pork cartilage & Sweet potato Oat Porridge
2,Airedale,Airedale terrier,Hip dysplasia,1,"Pork ribs, Cabbage, Brown rice",Pork ribs & Cabbage Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Shark cartilage, Brown rice",Shark cartilage & Brown rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Shark cartilage, Cabbage, Brown rice",Shark cartilage & Cabbage Brown Rice Bowl
2,Airedale,Airedale terrier,Hip dysplasia,1,"Sardine, Sweet potato, Broccoli, Cabbage, Cod liver oil",Strong Bones Sardine Mix
2,Airedale,Airedale terrier,Hypothyroidism,1,"Beef, Brown rice",Beef & Brown rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Beef, Chickpeas",Beef & Chickpeas Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Beef liver, Brown rice",Beef liver & Brown rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Beef liver, Chickpeas",Beef liver & Chickpeas Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Chicken, Pumpkin, Brown rice",Chicken & Pumpkin Brown Rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Chicken, Pumpkin, Chickpeas",Chicken & Pumpkin Chickpeas Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Eggs, Carrot, Brown rice",Eggs & Carrot Brown Rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Eggs, Carrot, Chickpeas",Eggs & Carrot Chickpeas Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Egg (whole), Pumpkin, Chickpeas, Spinach (cooked), Kelp/Seaweed",Endo Care Egg Dinner #3
2,Airedale,Airedale terrier,Hypothyroidism,1,"Fish fillet, Seaweed, Brown rice",Fish fillet & Seaweed Brown Rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Fish fillet, Seaweed, Chickpeas",Fish fillet & Seaweed Chickpeas Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Salmon, Sweet potato, Spinach (cooked), Carrot, Seaweed (small amounts)",Gland Guard Salmon Mix
2,Airedale,Airedale terrier,Hypothyroidism,1,"Beef, Sweet potato, Spinach (cooked), Carrot, Pumpkin seeds",Hormone Balance Beef Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Sardine, Brown rice, Carrot, Chickpeas, Sunflower seeds",Metabolic Fuel Sardine Plate
2,Airedale,Airedale terrier,Hypothyroidism,1,"Oysters, Brown rice",Oysters & Brown rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Oysters, Chickpeas",Oysters & Chickpeas Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Salmon, Brown rice",Salmon & Brown rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Chicken, Brown rice, Carrot, Chickpeas, Seaweed (small amount)",Thyroid Support Chicken Stew
2,Airedale,Airedale terrier,Hypothyroidism,1,"Tuna, Sweet potato, Brown rice",Tuna & Sweet potato Brown Rice Bowl
2,Airedale,Airedale terrier,Hypothyroidism,1,"Tuna, Sweet potato, Chickpeas",Tuna & Sweet potato Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Beef, Carrot, Chickpeas",Beef & Carrot Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Beef liver, Corn, Chickpeas",Beef liver & Corn Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Beef liver, Sweet potato, Chickpeas",Beef liver & Sweet potato Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Salmon, Pumpkin, Carrot, Kale, Blueberry",Bright Eyes Salmon Bowl #1
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Sardine, Pumpkin, Spinach, Broccoli, Blueberry",Clear Sight Sardine Dinner #3
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Beef liver, Pumpkin, Chickpeas, Orange pepper, Blueberry",Eye Protect Beef liver Plate #5
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Herring, Corn, Chickpeas",Herring & Corn Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Herring, Sweet potato, Chickpeas",Herring & Sweet potato Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Mackerel, Broccoli, Chickpeas",Mackerel & Broccoli Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Mackerel, Peas, Chickpeas",Mackerel & Peas Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Oysters, Carrot, Chickpeas",Oysters & Carrot Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Oysters, Chickpeas",Oysters & Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Beef, Sweet potato, Broccoli, Chickpeas, Cod liver oil",Retina Guard Beef Mix #4
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Sardines, Peas, Chickpeas",Sardines & Peas Chickpeas Stew
2,Airedale,Airedale terrier,Progressive retinal atrophy,0,"Egg yolk, Sweet potato, Kale, Spinach, Pumpkin seeds",Vision Shield Egg yolk Stew #2
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Beef liver",Beef heart & Beef liver Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Chicken",Beef heart & Chicken Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Mackerel",Beef heart & Mackerel Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Salmon",Beef heart & Salmon Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Sardines",Beef heart & Sardines Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Turkey",Beef heart & Turkey Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef liver, Mackerel",Beef liver & Mackerel Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef liver, Salmon",Beef liver & Salmon Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef liver, Sardines",Beef liver & Sardines Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Egg (whole), Sweet potato, Spinach, Pumpkin seeds",Cardio Shield Egg Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Chicken, Beef",Chicken & Beef Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Chicken, Sardines",Chicken & Sardines Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Chicken heart, Sweet potato, Spinach, Blueberry",Heart Guard Chicken heart Bowl
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Beef heart, Sweet potato, Spinach, Blueberry",Heart Health Beef heart Plate #5
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Lamb, Herring",Lamb & Herring Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Sardines, Herring",Sardines & Herring Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Salmon, Sweet potato, Spinach, Blueberry",Strong Heart Salmon Dinner #3
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Sardine, Sweet potato, Spinach, Pumpkin seeds",Taurine Boost Sardine Mix #4
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Turkey, Lamb",Turkey & Lamb Stew
2,Airedale,Airedale terrier,Pulmonic stenosis,1,"Turkey, Mackerel",Turkey & Mackerel Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Beef, Chickpeas",Beef & Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Beef heart, Chickpeas",Beef heart & Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Beef liver, Kale, Chickpeas",Beef liver & Kale Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Beef liver, Spinach, Chickpeas",Beef liver & Spinach Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Sardine, Pumpkin, Broccoli, Carrot, Blueberry",Bright Eyes Sardine Bowl
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Chicken, Chickpeas",Chicken & Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Egg yolk, Pumpkin, Kale, Spinach, Blueberry",Clear Sight Egg yolk Dinner #3
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Beef heart, Pumpkin, Chickpeas, Broccoli, Blueberry",Eye Protect Beef heart Plate
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Mackerel, Pumpkin, Chickpeas",Mackerel & Pumpkin Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Mackerel, Sweet potato, Chickpeas",Mackerel & Sweet potato Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Oysters, Pumpkin, Chickpeas",Oysters & Pumpkin Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Oysters, Sweet potato, Chickpeas",Oysters & Sweet potato Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Beef, Sweet potato, Spinach, Chickpeas, Pumpkin seeds",Retina Guard Beef Mix #4
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Salmon, Broccoli, Chickpeas",Salmon & Broccoli Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Salmon, Carrot, Chickpeas",Salmon & Carrot Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Sardines, Carrot, Chickpeas",Sardines & Carrot Chickpeas Stew
2,Airedale,Airedale terrier,Retinal dysplasia,0,"Salmon, Sweet potato, Carrot, Kale, Pumpkin seeds",Vision Shield Salmon Stew #2
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Broccoli, Lentils",Beef liver & Broccoli Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Kale, Lentils",Beef liver & Kale Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Parsley, Lentils",Beef liver & Parsley Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Spinach, Lentils",Beef liver & Spinach Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Spinach, Sunflower seeds",Beef liver & Spinach with Sunflower seeds
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Spinach, Kale",Beef liver with Spinach & Kale
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Egg (whole), Pumpkin, Parsley, Bell pepper, Sunflower seeds",Blood Builder Egg Bowl #4
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Salmon, Sweet potato, Spinach, Broccoli, Sunflower seeds",Blood Builder Salmon Bowl #1
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Lean beef, Sweet potato, Bell pepper, Spinach, Sunflower seeds",Iron Boost Lean beef Stew #5
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Sardine, Pumpkin, Broccoli, Kale, Sunflower seeds",Iron Boost Sardine Stew #2
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Lean beef, Kale, Lentils",Lean beef & Kale Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Lean beef, Spinach, Lentils",Lean beef & Spinach Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Mackerel, Bell pepper, Lentils",Mackerel & Bell pepper Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Mackerel, Sweet potato, Lentils",Mackerel & Sweet potato Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Salmon, Broccoli, Lentils",Salmon & Broccoli Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Salmon, Parsley, Lentils",Salmon & Parsley Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Salmon, Spinach, Lentils",Salmon & Spinach Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Sardines, Broccoli, Lentils",Sardines & Broccoli Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Sardines, Parsley, Lentils",Sardines & Parsley Lentils Stew
2,Airedale,Airedale terrier,von Willebrand's disease,1,"Beef liver, Sweet potato, Kale, Parsley, Sunflower seeds",Vital Blood Beef liver Dinner #3
3,malamute,Alaskan malamute,Cataracts,1,"Beef, Chickpeas",Beef & Chickpeas Stew
3,malamute,Alaskan malamute,Cataracts,1,"Beef, Sweet potato, Chickpeas",Beef & Sweet potato Chickpeas Stew
3,malamute,Alaskan malamute,Cataracts,1,"Egg yolk, Pumpkin, Broccoli, Carrot, Blueberry",Bright Eyes Egg yolk Bowl
3,malamute,Alaskan malamute,Cataracts,1,"Sardine, Pumpkin, Kale, Spinach, Blueberry",Clear Sight Sardine Dinner
